site,gs,Type,TypicalDate,Date,DaysFromAvg,ndvi,sitenum,avg_ndvi_max,N,Change_ndvi_max
uwo,2010,max,2010-07-17,2010-08-04,18,0.6719809582353122,103,0.6747920275102266,25,-0.0028110692749143684
uwo,2010,senescence date,2010-11-11,2010-11-08,-3,0.3704025894406392,103,0.6747920275102266,25,NA
uwo,2011,green-up date,2011-05-03,2011-05-07,4,0.3764463892390823,103,0.6747920275102266,25,NA
uwo,2011,max,2011-07-17,2011-07-09,-8,0.6846612843626703,103,0.6747920275102266,25,0.009869256852443664
uwo,2011,senescence date,2011-11-11,2011-10-26,-16,0.36893272389445225,103,0.6747920275102266,25,NA
uwo,2012,green-up date,2012-05-03,2012-04-15,-18,0.37158171209769586,103,0.6747920275102266,25,NA
uwo,2012,max,2012-07-17,2012-07-04,-13,0.6631691065667732,103,0.6747920275102266,25,-0.011622920943453408
uwo,2012,senescence date,2012-11-11,2012-11-13,2,0.3683804405099631,103,0.6747920275102266,25,NA
uwo,2013,green-up date,2013-05-03,2013-04-29,-4,0.37271640196318,103,0.6747920275102266,25,NA
uwo,2013,max,2013-07-17,2013-06-29,-18,0.7255482292453812,103,0.6747920275102266,25,0.050756201735154605
uwo,2013,senescence date,2013-11-11,2013-11-05,-6,0.3674530226087604,103,0.6747920275102266,25,NA
uwo,2014,green-up date,2014-05-03,2014-05-07,4,0.3734812686853932,103,0.6747920275102266,25,NA
uwo,2014,max,2014-07-17,2014-07-08,-9,0.6510028939027728,103,0.6747920275102266,25,-0.023789133607453827
uwo,2014,senescence date,2014-11-11,2014-11-17,6,0.366282556172772,103,0.6747920275102266,25,NA
uwo,2015,green-up date,2015-05-03,2015-05-09,6,0.37367486223044544,103,0.6747920275102266,25,NA
uwo,2015,max,2015-07-17,2015-07-20,3,0.6413121182909232,103,0.6747920275102266,25,-0.03347990921930344
uwo,2015,senescence date,2015-11-11,2015-11-06,-5,0.36782853520052244,103,0.6747920275102266,25,NA
uwo,2016,green-up date,2016-05-03,2016-04-30,-3,0.3738731279384064,103,0.6747920275102266,25,NA
uwo,2016,max,2016-07-17,2016-06-30,-17,0.6649972784280135,103,0.6747920275102266,25,-0.009794749082213117
uwo,2016,senescence date,2016-11-11,2016-12-03,22,0.3683300711872602,103,0.6747920275102266,25,NA
uwo,2017,green-up date,2017-05-03,2017-04-23,-10,0.37479482157751176,103,0.6747920275102266,25,NA
uwo,2017,max,2017-07-17,2017-07-06,-11,0.7094254177431799,103,0.6747920275102266,25,0.03463339023295331
uwo,2017,senescence date,2017-11-11,2017-11-05,-6,0.37026294861932035,103,0.6747920275102266,25,NA
uwo,2018,green-up date,2018-05-03,2018-05-09,6,0.37594820125402595,103,0.6747920275102266,25,NA
uwo,2018,max,2018-07-17,2018-07-06,-11,0.6690724750950474,103,0.6747920275102266,25,-0.0057195524151791854
uwo,2018,senescence date,2018-11-11,2018-11-07,-4,0.3703452061694571,103,0.6747920275102266,25,NA
valm,1985,green-up date,1985-05-28,1985-06-12,15,0.2649520658251402,104,0.5210377485723647,33,NA
valm,1985,max,1985-08-03,1985-08-12,9,0.4375237470866271,104,0.5210377485723647,33,-0.08351400148573762
valm,1985,senescence date,1985-10-26,1985-10-25,-1,0.2610908434412217,104,0.5210377485723647,33,NA
valm,1987,green-up date,1987-05-28,1987-06-17,20,0.26529137966177035,104,0.5210377485723647,33,NA
valm,1987,max,1987-08-03,1987-08-20,17,0.4480196950674807,104,0.5210377485723647,33,-0.07301805350488405
valm,1987,senescence date,1987-10-26,1987-10-30,4,0.257270983522853,104,0.5210377485723647,33,NA
valm,1988,green-up date,1988-05-28,1988-06-02,5,0.2642613349066527,104,0.5210377485723647,33,NA
valm,1988,max,1988-08-03,1988-08-02,-1,0.5179378508256197,104,0.5210377485723647,33,-0.0030998977467450173
valm,1988,senescence date,1988-10-26,1988-11-05,10,0.26139638715104796,104,0.5210377485723647,33,NA
valm,1989,green-up date,1989-05-28,1989-05-25,-3,0.2645625268639737,104,0.5210377485723647,33,NA
valm,1989,max,1989-08-03,1989-08-13,10,0.5023131471472831,104,0.5210377485723647,33,-0.01872460142508159
valm,1989,senescence date,1989-10-26,1989-10-17,-9,0.25934336844425687,104,0.5210377485723647,33,NA
valm,1990,green-up date,1990-05-28,1990-05-14,-14,0.26325199064891946,104,0.5210377485723647,33,NA
valm,1990,max,1990-08-03,1990-07-01,-33,0.39095555042238644,104,0.5210377485723647,33,-0.1300821981499783
valm,1990,senescence date,1990-10-26,1990-10-09,-17,0.25935288248666694,104,0.5210377485723647,33,NA
valm,1991,green-up date,1991-05-28,1991-06-14,17,0.2649929537751503,104,0.5210377485723647,33,NA
valm,1991,max,1991-08-03,1991-08-03,0,0.4467883700626509,104,0.5210377485723647,33,-0.07424937850971386
valm,1991,senescence date,1991-10-26,1991-10-13,-13,0.25878745470836356,104,0.5210377485723647,33,NA
valm,1992,green-up date,1992-05-28,1992-06-09,12,0.2626352632288541,104,0.5210377485723647,33,NA
valm,1992,max,1992-08-03,1992-08-04,1,0.4211887191070321,104,0.5210377485723647,33,-0.09984902946533264
valm,1992,senescence date,1992-10-26,1992-09-27,-29,0.2573355379505344,104,0.5210377485723647,33,NA
valm,1993,green-up date,1993-05-28,1993-05-27,-1,0.26480016295303765,104,0.5210377485723647,33,NA
valm,1993,max,1993-08-03,1993-07-24,-10,0.44468065615025065,104,0.5210377485723647,33,-0.07635709242211408
valm,1993,senescence date,1993-10-26,1993-09-28,-28,0.25716956590884904,104,0.5210377485723647,33,NA
valm,1996,green-up date,1996-05-28,1996-05-18,-10,0.2629600215935656,104,0.5210377485723647,33,NA
valm,1996,max,1996-08-03,1996-07-25,-9,0.5026487825967696,104,0.5210377485723647,33,-0.01838896597559514
valm,1996,senescence date,1996-10-26,1996-10-20,-6,0.25771875251362464,104,0.5210377485723647,33,NA
valm,1997,green-up date,1997-05-28,1997-06-04,7,0.2654342587260232,104,0.5210377485723647,33,NA
valm,1997,max,1997-08-03,1997-08-11,8,0.5483155521373188,104,0.5210377485723647,33,0.027277803564954017
valm,1997,senescence date,1997-10-26,1997-10-29,3,0.25668381534195517,104,0.5210377485723647,33,NA
valm,1998,green-up date,1998-05-28,1998-05-20,-8,0.2656152132018808,104,0.5210377485723647,33,NA
valm,1998,max,1998-08-03,1998-08-02,-1,0.511691824783009,104,0.5210377485723647,33,-0.009345923789355726
valm,1998,senescence date,1998-10-26,1998-09-26,-30,0.25856969825603815,104,0.5210377485723647,33,NA
valm,1999,green-up date,1999-05-28,1999-05-30,2,0.2623768936446855,104,0.5210377485723647,33,NA
valm,1999,max,1999-08-03,1999-07-27,-7,0.545544965663404,104,0.5210377485723647,33,0.024507217091039313
valm,1999,senescence date,1999-10-26,1999-10-30,4,0.25412341973731,104,0.5210377485723647,33,NA
valm,2000,green-up date,2000-05-28,2000-05-25,-3,0.2688793886651419,104,0.5210377485723647,33,NA
valm,2000,max,2000-08-03,2000-06-21,-43,0.46235676766200884,104,0.5210377485723647,33,-0.058680980910355895
valm,2000,senescence date,2000-10-26,2000-11-16,21,0.2605191256835458,104,0.5210377485723647,33,NA
valm,2001,green-up date,2001-05-28,2001-03-28,-61,0.2633919368045864,104,0.5210377485723647,33,NA
valm,2001,max,2001-08-03,2001-08-06,3,0.5970689567202501,104,0.5210377485723647,33,0.07603120814788533
valm,2001,senescence date,2001-10-26,2001-11-09,14,0.2546189720385497,104,0.5210377485723647,33,NA
valm,2002,green-up date,2002-05-28,2002-05-27,-1,0.263697046894508,104,0.5210377485723647,33,NA
valm,2002,max,2002-08-03,2002-07-22,-12,0.6128368870486522,104,0.5210377485723647,33,0.09179913847628751
valm,2002,senescence date,2002-10-26,2002-09-19,-37,0.2568654873030757,104,0.5210377485723647,33,NA
valm,2003,green-up date,2003-05-28,2003-05-21,-7,0.2659917041591702,104,0.5210377485723647,33,NA
valm,2003,max,2003-08-03,2003-07-25,-9,0.5471548818591081,104,0.5210377485723647,33,0.026117133286743366
valm,2003,senescence date,2003-10-26,2003-10-09,-17,0.25807406534964844,104,0.5210377485723647,33,NA
valm,2004,green-up date,2004-05-28,2004-06-17,20,0.2625706782027269,104,0.5210377485723647,33,NA
valm,2004,max,2004-08-03,2004-08-16,13,0.5008818431512171,104,0.5210377485723647,33,-0.020155905421147646
valm,2004,senescence date,2004-10-26,2004-10-15,-11,0.25919841381396513,104,0.5210377485723647,33,NA
valm,2005,green-up date,2005-05-28,2005-05-18,-10,0.26617075454762973,104,0.5210377485723647,33,NA
valm,2005,max,2005-08-03,2005-08-10,7,0.44518339052847555,104,0.5210377485723647,33,-0.07585435804388918
valm,2005,senescence date,2005-10-26,2005-10-06,-20,0.26073296784136407,104,0.5210377485723647,33,NA
valm,2006,green-up date,2006-05-28,2006-06-04,7,0.2649686018569957,104,0.5210377485723647,33,NA
valm,2006,max,2006-08-03,2006-08-25,22,0.46439229175370367,104,0.5210377485723647,33,-0.056645456818661066
valm,2006,senescence date,2006-10-26,2006-11-05,10,0.26086600951989686,104,0.5210377485723647,33,NA
valm,2007,green-up date,2007-05-28,2007-05-10,-18,0.26379156174729373,104,0.5210377485723647,33,NA
valm,2007,max,2007-08-03,2007-07-17,-17,0.5375268333863136,104,0.5210377485723647,33,0.01648908481394884
valm,2007,senescence date,2007-10-26,2007-11-15,20,0.26149050054496203,104,0.5210377485723647,33,NA
valm,2008,green-up date,2008-05-28,2008-06-03,6,0.26661193058483124,104,0.5210377485723647,33,NA
valm,2008,max,2008-08-03,2008-08-04,1,0.5743644270209668,104,0.5210377485723647,33,0.05332667844860206
valm,2008,senescence date,2008-10-26,2008-11-01,6,0.2607123675629789,104,0.5210377485723647,33,NA
valm,2009,green-up date,2009-05-28,2009-05-31,3,0.27002914101590286,104,0.5210377485723647,33,NA
valm,2009,max,2009-08-03,2009-08-06,3,0.5561118613286666,104,0.5210377485723647,33,0.0350741127563019
valm,2009,senescence date,2009-10-26,2009-10-10,-16,0.25677815741239907,104,0.5210377485723647,33,NA
valm,2010,green-up date,2010-05-28,2010-06-06,9,0.2646542515156019,104,0.5210377485723647,33,NA
valm,2010,max,2010-08-03,2010-08-05,2,0.49472821879924606,104,0.5210377485723647,33,-0.02630952977311868
valm,2010,senescence date,2010-10-26,2010-10-13,-13,0.25655464307323406,104,0.5210377485723647,33,NA
valm,2011,green-up date,2011-05-28,2011-05-10,-18,0.2670830905324362,104,0.5210377485723647,33,NA
valm,2011,max,2011-08-03,2011-07-17,-17,0.588726990649462,104,0.5210377485723647,33,0.06768924207709726
valm,2011,senescence date,2011-10-26,2011-11-09,14,0.259079780718647,104,0.5210377485723647,33,NA
valm,2012,green-up date,2012-05-28,2012-05-28,0,0.26240824860195794,104,0.5210377485723647,33,NA
valm,2012,max,2012-08-03,2012-08-22,19,0.4995429673913039,104,0.5210377485723647,33,-0.02149478118106085
valm,2012,senescence date,2012-10-26,2012-11-20,25,0.2588079831490422,104,0.5210377485723647,33,NA
valm,2013,green-up date,2013-05-28,2013-05-21,-7,0.2639150579454318,104,0.5210377485723647,33,NA
valm,2013,max,2013-08-03,2013-07-19,-15,0.5915213169959772,104,0.5210377485723647,33,0.07048356842361247
valm,2013,senescence date,2013-10-26,2013-10-21,-5,0.2595406668490416,104,0.5210377485723647,33,NA
valm,2014,green-up date,2014-05-28,2014-05-25,-3,0.26756997020381607,104,0.5210377485723647,33,NA
valm,2014,max,2014-08-03,2014-08-07,4,0.6091850487569536,104,0.5210377485723647,33,0.08814730018458883
valm,2014,senescence date,2014-10-26,2014-10-18,-8,0.260364461754836,104,0.5210377485723647,33,NA
valm,2015,green-up date,2015-05-28,2015-05-28,0,0.2688747224594782,104,0.5210377485723647,33,NA
valm,2015,max,2015-08-03,2015-07-12,-22,0.5812742718871938,104,0.5210377485723647,33,0.060236523314829094
valm,2015,senescence date,2015-10-26,2015-11-22,27,0.2593227412914146,104,0.5210377485723647,33,NA
valm,2016,green-up date,2016-05-28,2016-05-23,-5,0.2647020386402132,104,0.5210377485723647,33,NA
valm,2016,max,2016-08-03,2016-07-24,-10,0.6447947429960819,104,0.5210377485723647,33,0.12375699442371713
valm,2016,senescence date,2016-10-26,2016-11-07,12,0.25684733160380724,104,0.5210377485723647,33,NA
valm,2017,green-up date,2017-05-28,2017-05-22,-6,0.26392037463835694,104,0.5210377485723647,33,NA
valm,2017,max,2017-08-03,2017-07-18,-16,0.565720552049247,104,0.5210377485723647,33,0.04468280347688225
valm,2017,senescence date,2017-10-26,2017-10-22,-4,0.2532080394729695,104,0.5210377485723647,33,NA
valm,2018,green-up date,2018-05-28,2018-06-02,5,0.2649841488955743,104,0.5210377485723647,33,NA
valm,2018,max,2018-08-03,2018-08-22,19,0.5658627962193333,104,0.5210377485723647,33,0.0448250476469686
valm,2018,senescence date,2018-10-26,2018-10-04,-22,0.2556645133693015,104,0.5210377485723647,33,NA
valm,2019,green-up date,2019-05-28,2019-06-11,14,0.2745638942943167,104,0.5210377485723647,33,NA
valm,2019,max,2019-08-03,2019-08-24,21,0.5610973940201218,104,0.5210377485723647,33,0.040059645447757086
valm,2019,senescence date,2019-10-26,2019-11-22,27,0.2595848808296395,104,0.5210377485723647,33,NA
valm,2020,green-up date,2020-05-28,2020-05-03,-25,0.2630952362833024,104,0.5210377485723647,33,NA
valm,2020,max,2020-08-03,2020-07-30,-4,0.6210857233635474,104,0.5210377485723647,33,0.10004797479118266
valm,2020,senescence date,2020-10-26,2020-11-17,22,0.25630084558419247,104,0.5210377485723647,33,NA
vaqu,1993,green-up date,1993-07-02,1993-06-18,-14,0.22992742127760252,105,0.3404637910345922,23,NA
vaqu,1993,max,1993-09-05,1993-08-17,-19,0.38153992985818963,105,0.3404637910345922,23,0.04107613882359745
vaqu,1993,senescence date,1993-11-18,1993-11-07,-11,0.22665004972694858,105,0.3404637910345922,23,NA
vaqu,1994,green-up date,1994-07-02,1994-06-06,-26,0.22797342173344698,105,0.3404637910345922,23,NA
vaqu,1994,max,1994-09-05,1994-07-22,-45,0.3004044526750442,105,0.3404637910345922,23,-0.040059338359548
vaqu,1994,senescence date,1994-11-18,1994-10-14,-35,0.22684084459332837,105,0.3404637910345922,23,NA
vaqu,1995,green-up date,1995-07-02,1995-07-11,9,0.22864096534892758,105,0.3404637910345922,23,NA
vaqu,1995,max,1995-09-05,1995-09-19,14,0.33723665746293396,105,0.3404637910345922,23,-0.003227133571658214
vaqu,1995,senescence date,1995-11-18,1995-11-25,7,0.2256450971101051,105,0.3404637910345922,23,NA
vaqu,1996,green-up date,1996-07-02,1996-08-31,60,0.22790314875670656,105,0.3404637910345922,23,NA
vaqu,1996,max,1996-09-05,1996-10-06,31,0.23937214749461413,105,0.3404637910345922,23,-0.10109164353997804
vaqu,1996,senescence date,1996-11-18,1996-11-12,-6,0.22682902367832364,105,0.3404637910345922,23,NA
vaqu,1998,green-up date,1998-07-02,1998-07-13,11,0.22806215178309794,105,0.3404637910345922,23,NA
vaqu,1998,max,1998-09-05,1998-10-03,28,0.38170737590153164,105,0.3404637910345922,23,0.041243584866939464
vaqu,1998,senescence date,1998-11-18,1998-12-21,33,0.22570655868306552,105,0.3404637910345922,23,NA
vaqu,1999,green-up date,1999-07-02,1999-08-19,48,0.22778668906475702,105,0.3404637910345922,23,NA
vaqu,1999,max,1999-09-05,1999-09-02,-3,0.2327564295256274,105,0.3404637910345922,23,-0.10770736150896479
vaqu,1999,senescence date,1999-11-18,1999-09-17,-62,0.22698362346887505,105,0.3404637910345922,23,NA
vaqu,2000,green-up date,2000-07-02,2000-06-19,-13,0.22845143062703724,105,0.3404637910345922,23,NA
vaqu,2000,max,2000-09-05,2000-07-27,-40,0.2832677585755774,105,0.3404637910345922,23,-0.05719603245901478
vaqu,2000,senescence date,2000-11-18,2000-09-07,-72,0.22749802344792003,105,0.3404637910345922,23,NA
vaqu,2001,green-up date,2001-07-02,2001-06-12,-20,0.22822248996103606,105,0.3404637910345922,23,NA
vaqu,2001,max,2001-09-05,2001-08-10,-26,0.3043570485253536,105,0.3404637910345922,23,-0.036106742509238565
vaqu,2001,senescence date,2001-11-18,2001-10-17,-32,0.22661615678390346,105,0.3404637910345922,23,NA
vaqu,2002,green-up date,2002-07-02,2002-06-29,-3,0.22765404541145867,105,0.3404637910345922,23,NA
vaqu,2002,max,2002-09-05,2002-09-11,6,0.3445608288865684,105,0.3404637910345922,23,0.004097037851976237
vaqu,2002,senescence date,2002-11-18,2002-11-16,-2,0.22663356454422579,105,0.3404637910345922,23,NA
vaqu,2005,green-up date,2005-07-02,2005-08-16,45,0.23061117242832047,105,0.3404637910345922,23,NA
vaqu,2005,max,2005-09-05,2005-09-25,20,0.32879021497931143,105,0.3404637910345922,23,-0.011673576055280743
vaqu,2005,senescence date,2005-11-18,2005-11-07,-11,0.2242867226216306,105,0.3404637910345922,23,NA
vaqu,2006,green-up date,2006-07-02,2006-07-01,-1,0.228922064431918,105,0.3404637910345922,23,NA
vaqu,2006,max,2006-09-05,2006-09-21,16,0.4106592392334078,105,0.3404637910345922,23,0.07019544819881562
vaqu,2006,senescence date,2006-11-18,2006-11-25,7,0.22404498251253788,105,0.3404637910345922,23,NA
vaqu,2007,green-up date,2007-07-02,2007-06-22,-10,0.23050159365971715,105,0.3404637910345922,23,NA
vaqu,2007,max,2007-09-05,2007-08-09,-27,0.4015921937228214,105,0.3404637910345922,23,0.06112840268822922
vaqu,2007,senescence date,2007-11-18,2007-11-15,-3,0.2259833971717575,105,0.3404637910345922,23,NA
vaqu,2008,green-up date,2008-07-02,2008-07-15,13,0.22884344339232882,105,0.3404637910345922,23,NA
vaqu,2008,max,2008-09-05,2008-09-17,12,0.4389278257575189,105,0.3404637910345922,23,0.0984640347229267
vaqu,2008,senescence date,2008-11-18,2008-11-28,10,0.2265618256030994,105,0.3404637910345922,23,NA
vaqu,2009,green-up date,2009-07-02,2009-06-30,-2,0.22785259270619584,105,0.3404637910345922,23,NA
vaqu,2009,max,2009-09-05,2009-09-06,1,0.3858483138479361,105,0.3404637910345922,23,0.04538452281334393
vaqu,2009,senescence date,2009-11-18,2009-12-26,38,0.22622458539032952,105,0.3404637910345922,23,NA
vaqu,2010,green-up date,2010-07-02,2010-08-07,36,0.2279573021371164,105,0.3404637910345922,23,NA
vaqu,2010,max,2010-09-05,2010-09-18,13,0.27159971433137936,105,0.3404637910345922,23,-0.06886407670321282
vaqu,2010,senescence date,2010-11-18,2010-10-26,-23,0.22741594676227103,105,0.3404637910345922,23,NA
vaqu,2013,green-up date,2013-07-02,2013-06-26,-6,0.22780237988481059,105,0.3404637910345922,23,NA
vaqu,2013,max,2013-09-05,2013-08-29,-7,0.38417954613520783,105,0.3404637910345922,23,0.04371575510061565
vaqu,2013,senescence date,2013-11-18,2013-12-21,33,0.2257324509961352,105,0.3404637910345922,23,NA
vaqu,2014,green-up date,2014-07-02,2014-05-31,-32,0.22815898802949475,105,0.3404637910345922,23,NA
vaqu,2014,max,2014-09-05,2014-08-13,-23,0.48162160176687685,105,0.3404637910345922,23,0.14115781073228467
vaqu,2014,senescence date,2014-11-18,2014-11-15,-3,0.22632839172050184,105,0.3404637910345922,23,NA
vaqu,2015,green-up date,2015-07-02,2015-04-21,-72,0.2283045291883854,105,0.3404637910345922,23,NA
vaqu,2015,max,2015-09-05,2015-09-09,4,0.48889387946529556,105,0.3404637910345922,23,0.14843008843070338
vaqu,2015,senescence date,2015-11-18,2015-12-21,33,0.22721763557439342,105,0.3404637910345922,23,NA
vaqu,2016,green-up date,2016-07-02,2016-06-26,-6,0.22869929765146763,105,0.3404637910345922,23,NA
vaqu,2016,max,2016-09-05,2016-08-25,-11,0.45534651012311483,105,0.3404637910345922,23,0.11488271908852266
vaqu,2016,senescence date,2016-11-18,2016-11-15,-3,0.2268832691908776,105,0.3404637910345922,23,NA
vaqu,2017,green-up date,2017-07-02,2017-06-20,-12,0.23210715157457704,105,0.3404637910345922,23,NA
vaqu,2017,max,2017-09-05,2017-08-16,-20,0.43615547114834663,105,0.3404637910345922,23,0.09569168011375445
vaqu,2017,senescence date,2017-11-18,2017-11-16,-2,0.22638158368569608,105,0.3404637910345922,23,NA
vaqu,2018,green-up date,2018-07-02,2018-06-13,-19,0.22860627411231826,105,0.3404637910345922,23,NA
vaqu,2018,max,2018-09-05,2018-10-01,26,0.36961164400257224,105,0.3404637910345922,23,0.02914785296798006
vaqu,2018,senescence date,2018-11-18,2018-12-14,26,0.22731875712154312,105,0.3404637910345922,23,NA
vaqu,2019,green-up date,2019-07-02,2019-07-03,1,0.22815788437576542,105,0.3404637910345922,23,NA
vaqu,2019,max,2019-09-05,2019-09-24,19,0.41077609392806747,105,0.3404637910345922,23,0.07031230289347529
vaqu,2019,senescence date,2019-11-18,2019-12-26,38,0.2254418316504107,105,0.3404637910345922,23,NA
vaqu,2020,green-up date,2020-07-02,2020-06-11,-21,0.22923914675629312,105,0.3404637910345922,23,NA
vaqu,2020,max,2020-09-05,2020-08-22,-14,0.4362123229556112,105,0.3404637910345922,23,0.09574853192101901
vaqu,2020,senescence date,2020-11-18,2020-11-15,-3,0.2258537859934354,105,0.3404637910345922,23,NA
