"sitename","tmp_degrees_Celsius","plotdate","pre_mm/month","Month"
"free.de",10.6999998092651,1981-04-16,36.6000022888184,4
"frue.ch",8.90000057220459,1981-04-16,32.2000007629395,4
"gall.it",12.1999998092651,1981-04-16,67.2000045776367,4
"gcnban.cn",-1.70000004768372,1981-04-16,7.70000028610229,4
"gcndan.cn",-0.800000011920929,1981-04-16,19,4
"gcnhai.cn",-0.699999988079071,1981-04-16,13.5,4
"gcnhon.cn",3.10000014305115,1981-04-16,41.7000007629395,4
"gcnhul.cn",5.30000019073486,1981-04-16,17.1000003814697,4
"gcnnaq.cn",-2.5,1981-04-16,11.5,4
"gcnsui.cn",8.60000038146973,1981-04-16,15.1000003814697,4
"gcnura.cn",9.90000057220459,1981-04-16,3.10000014305115,4
"gcnxil.cn",6.20000028610229,1981-04-16,5,4
"gcnyan.cn",9,1981-04-16,27.8999996185303,4
"gcnyou.cn",7.70000028610229,1981-04-16,8.40000057220459,4
"gilb.za",16.5,1981-04-16,41.4000015258789,4
"glac.us",8.40000057220459,1981-04-16,166.5,4
"glcr.us",14.6000003814697,1981-04-16,36.4000015258789,4
"hall.us",17.1000003814697,1981-04-16,113.900001525879,4
"hart.us",7.20000028610229,1981-04-16,22.8999996185303,4
"hast.us",11.9000005722046,1981-04-16,33.9000015258789,4
"hero.uk",7.80000019073486,1981-04-16,52.2000007629395,4
"hnvr.us",7.20000028610229,1981-04-16,89.5,4
"hogone.us",15.3000001907349,1981-04-16,75.7000045776367,4
"hogtwo.us",15.3000001907349,1981-04-16,75.7000045776367,4
"hopl.us",11.1999998092651,1981-04-16,34.5,4
"hustai.mn",3.70000004768372,1981-04-16,21.3000011444092,4
"jasp.us",13.6999998092651,1981-04-16,9.5,4
"jena.de",7.30000019073486,1981-04-16,40.4000015258789,4
"jorn.us",14.3000001907349,1981-04-16,6.59999990463257,4
"kark.se",-7.30000019073486,1981-04-16,60.9000015258789,4
"kbs.us",10.6000003814697,1981-04-16,149.199996948242,4
"kibber.in",-1.89999997615814,1981-04-16,34.7000007629395,4
"kidman.au",28.3000011444092,1981-04-16,2.5,4
"kilp.fi",-7.09999990463257,1981-04-16,52.7000007629395,4
"kiny.au",16.3999996185303,1981-04-16,4.59999990463257,4
"kirik.ee",1.89999997615814,1981-04-16,22.2000007629395,4
"koffler.ca",6.40000009536743,1981-04-16,58.2000007629395,4
"konz.us",17.1000003814697,1981-04-16,50.9000015258789,4
"konzn1b.us",17.1000003814697,1981-04-16,50.9000015258789,4
"lagoas.br",24.6000003814697,1981-04-16,74,4
"lake.us",10.6999998092651,1981-04-16,43.5,4
"lakta.se",-6.40000009536743,1981-04-16,48.7999992370605,4
"lancaster.uk",7.09999990463257,1981-04-16,47.1000022888184,4
"lead.us",8.5,1981-04-16,232.900009155273,4
"look.us",6.59999990463257,1981-04-16,85.9000015258789,4
"lubb.us",17.8000011444092,1981-04-16,60.5,4
"marc.ar",15.4000005722046,1981-04-16,44.7999992370605,4
"mcdan.us",13.1999998092651,1981-04-16,87.5999984741211,4
"mcla.us",12.8000001907349,1981-04-16,13.1000003814697,4
"meto.us",15.3000001907349,1981-04-16,75.7000045776367,4
"mitch.au",24.3999996185303,1981-04-16,26.1000003814697,4
"msla.us",5.90000009536743,1981-04-16,20.6000003814697,4
"msum.us",7.90000009536743,1981-04-16,32.1000022888184,4
"mtca.au",20.7000007629395,1981-04-16,18.8999996185303,4
"neba.jp",9,1981-04-16,208.100006103516,4
"nilla.au",14.3000001907349,1981-04-16,13.1999998092651,4
"nioo.nl",7.90000009536743,1981-04-16,18.8999996185303,4
"niwo.us",8.69999980926514,1981-04-16,21.5,4
"ovor.mn",3.60000014305115,1981-04-16,18.3999996185303,4
"pampa.ar",15.9000005722046,1981-04-16,100.200004577637,4
"pape.de",7.59999990463257,1981-04-16,16.8000011444092,4
"pich.ec",15.8000001907349,1981-04-16,158.900009155273,4
"ping.au",19.3000011444092,1981-04-16,23.6000003814697,4
"pinj.au",21.1000003814697,1981-04-16,111.099998474121,4
"podo.ec",16.8999996185303,1981-04-16,54.2999992370605,4
"potrok.ar",7.09999990463257,1981-04-16,20.5,4
"ramsay.us",21.6000003814697,1981-04-16,44.9000015258789,4
"rook.uk",7.80000019073486,1981-04-16,52.2000007629395,4
"saana.fi",-7.09999990463257,1981-04-16,52.7000007629395,4
"sage.us",5.70000028610229,1981-04-16,36.7000007629395,4
"saline.us",15.6999998092651,1981-04-16,53.9000015258789,4
"sava.us",19.5,1981-04-16,57.4000015258789,4
"sedg.us",12.8000001907349,1981-04-16,23.8000011444092,4
"sereng.tz",21.3000011444092,1981-04-16,139.400009155273,4
"sevi.us",11.3000001907349,1981-04-16,11,4
"sgs.us",11.3000001907349,1981-04-16,30.7000007629395,4
"shps.us",5.70000028610229,1981-04-16,30.2000007629395,4
"sier.us",13.8000001907349,1981-04-16,31.8000011444092,4
"sirsi.in",28.2000007629395,1981-04-16,21.5,4
"smith.us",9.10000038146973,1981-04-16,214.199996948242,4
"spin.us",14.9000005722046,1981-04-16,126.200004577637,4
"spv.ar",13.9000005722046,1981-04-16,20.7000007629395,4
"summ.za",20.3999996185303,1981-04-16,34.2000007629395,4
"sval.no",-14.6999998092651,1981-04-16,23.7000007629395,4
"temple.us",21.6000003814697,1981-04-16,52.2000007629395,4
"thth.is",0.900000035762787,1981-04-16,24.8999996185303,4
"tmlr.is",0.900000035762787,1981-04-16,24.8999996185303,4
"trel.us",14,1981-04-16,147.800003051758,4
"tyso.us",17,1981-04-16,106.800003051758,4
"ucsc.us",13.3000001907349,1981-04-16,15.9000005722046,4
"ufrec.us",23,1981-04-16,3.79999995231628,4
"ukul.za",17.3000011444092,1981-04-16,36,4
"unc.us",15.9000005722046,1981-04-16,43.6000022888184,4
"uwo.ca",7.30000019073486,1981-04-16,97.4000015258789,4
"valm.ch",-3.10000014305115,1981-04-16,73.3000030517578,4
"vaqu.mx",18.2000007629395,1981-04-16,30.8999996185303,4
"varexp.no",-4.40000009536743,1981-04-16,39.4000015258789,4
"vargrass.no",-4.59999990463257,1981-04-16,44.2999992370605,4
"varheath.no",-4.59999990463257,1981-04-16,44.2999992370605,4
"vass.se",-7.30000019073486,1981-04-16,60.9000015258789,4
"wupatki.us",19.5,1981-04-16,14.8000001907349,4
"xilin.cn",6.20000028610229,1981-04-16,5,4
"yarra.au",18.6000003814697,1981-04-16,127.900001525879,4
"abisko.se",1.39999997615814,1981-05-16,21.3000011444092,5
"ahth.is",3.70000004768372,1981-05-16,22.2000007629395,5
"amcamp.us",11.1999998092651,1981-05-16,148.300003051758,5
"amlr.is",3.70000004768372,1981-05-16,22.2000007629395,5
"anti.ec",11.6000003814697,1981-05-16,71.5999984741211,5
"arch.us",25.2000007629395,1981-05-16,96,5
"azi.cn",6.09999990463257,1981-05-16,50.9000015258789,5
"azitwo.cn",6.09999990463257,1981-05-16,50.9000015258789,5
"badlau.de",14,1981-05-16,51.2000007629395,5
"bari.ar",4.20000028610229,1981-05-16,350.899993896484,5
"barta.us",12.4000005722046,1981-05-16,102.900001525879,5
"bayr.de",12.5,1981-05-16,73.0999984741211,5
"bldr.us",9.5,1981-05-16,86.4000015258789,5
"bnbt.us",16.3000011444092,1981-05-16,169.300003051758,5
"bnch.us",7.40000009536743,1981-05-16,73.4000015258789,5
"bogong.au",7.30000019073486,1981-05-16,118.200004577637,5
"bttr.us",7.40000009536743,1981-05-16,73.4000015258789,5
"bunya.au",15.1999998092651,1981-05-16,50.7000007629395,5
"burrawan.au",15.6999998092651,1981-05-16,40.2999992370605,5
"burren.ie",10.3000001907349,1981-05-16,155.199996948242,5
"bynb.cn",5.90000009536743,1981-05-16,25,5
"cbgb.us",15.1000003814697,1981-05-16,40.5,5
"cdcr.us",13.1999998092651,1981-05-16,59.2999992370605,5
"cdpt.us",12.9000005722046,1981-05-16,126.400001525879,5
"cereep.fr",13.8000001907349,1981-05-16,107.800003051758,5
"chilcas.ar",15.1000003814697,1981-05-16,157.900009155273,5
"comp.pt",16.5,1981-05-16,42.2000007629395,5
"cowi.ca",11.1000003814697,1981-05-16,80.4000015258789,5
"derr.au",12.6000003814697,1981-05-16,85.9000015258789,5
"doane.us",15.4000005722046,1981-05-16,95.2000045776367,5
"drake.za",11.6000003814697,1981-05-16,3.5,5
"elkh.us",14.4000005722046,1981-05-16,7.40000009536743,5
"elliot.us",18.3000011444092,1981-05-16,4.30000019073486,5
"elva.ee",12.4000005722046,1981-05-16,55.7999992370605,5
"ethamc.au",19.2000007629395,1981-05-16,42,5
"ethass.au",19.2000007629395,1981-05-16,42,5
"fnly.us",12.6999998092651,1981-05-16,81.4000015258789,5
"free.de",13.9000005722046,1981-05-16,99.8000030517578,5
"frue.ch",11.8000001907349,1981-05-16,142,5
"gall.it",14.6999998092651,1981-05-16,69.5,5
"gcnban.cn",2.40000009536743,1981-05-16,24.7000007629395,5
"gcndan.cn",3.40000009536743,1981-05-16,43.7999992370605,5
"gcnhai.cn",3.90000009536743,1981-05-16,6.09999990463257,5
"gcnhon.cn",6.09999990463257,1981-05-16,58,5
"gcnhul.cn",9.40000057220459,1981-05-16,33.6000022888184,5
"gcnnaq.cn",2,1981-05-16,31.6000003814697,5
"gcnsui.cn",13.4000005722046,1981-05-16,41.7000007629395,5
"gcnura.cn",14.6000003814697,1981-05-16,1.10000002384186,5
"gcnxil.cn",10.5,1981-05-16,16,5
"gcnyan.cn",14,1981-05-16,5.90000009536743,5
"gcnyou.cn",12.8000001907349,1981-05-16,12.5,5
"gilb.za",12.9000005722046,1981-05-16,19.5,5
"glac.us",11.1999998092651,1981-05-16,69.2000045776367,5
"glcr.us",15.1000003814697,1981-05-16,86.3000030517578,5
"hall.us",17,1981-05-16,121.099998474121,5
"hart.us",10.3000001907349,1981-05-16,44.5,5
"hast.us",13.1000003814697,1981-05-16,5.80000019073486,5
"hero.uk",11.4000005722046,1981-05-16,99.0999984741211,5
"hnvr.us",13.1999998092651,1981-05-16,107,5
"hogone.us",17.2000007629395,1981-05-16,85,5
"hogtwo.us",17.2000007629395,1981-05-16,85,5
"hopl.us",14.8000001907349,1981-05-16,34.9000015258789,5
"hustai.mn",8.30000019073486,1981-05-16,8.90000057220459,5
"jasp.us",15.3000001907349,1981-05-16,6.30000019073486,5
"jena.de",13,1981-05-16,67.2000045776367,5
"jorn.us",17.5,1981-05-16,20,5
"kark.se",0.5,1981-05-16,25.8999996185303,5
"kbs.us",13.6999998092651,1981-05-16,130.300003051758,5
"kibber.in",2,1981-05-16,33.7999992370605,5
"kidman.au",24.7000007629395,1981-05-16,7.59999990463257,5
"kilp.fi",0.300000011920929,1981-05-16,21.3999996185303,5
"kiny.au",12.6000003814697,1981-05-16,49.6000022888184,5
"kirik.ee",11.1000003814697,1981-05-16,40.7999992370605,5
"koffler.ca",11.1999998092651,1981-05-16,62.5,5
"konz.us",16.5,1981-05-16,175.900009155273,5
"konzn1b.us",16.5,1981-05-16,175.900009155273,5
"lagoas.br",23.8000011444092,1981-05-16,3.40000009536743,5
"lake.us",13.6000003814697,1981-05-16,70.9000015258789,5
"lakta.se",1.39999997615814,1981-05-16,21.3000011444092,5
"lancaster.uk",10.8000001907349,1981-05-16,88.9000015258789,5
"lead.us",10.8000001907349,1981-05-16,103,5
"look.us",9.80000019073486,1981-05-16,103.5,5
"lubb.us",20,1981-05-16,50.7000007629395,5
"marc.ar",14.6000003814697,1981-05-16,157.300003051758,5
"mcdan.us",16.5,1981-05-16,81.5,5
"mcla.us",16.7000007629395,1981-05-16,14.4000005722046,5
"meto.us",17.2000007629395,1981-05-16,85,5
"mitch.au",19.7000007629395,1981-05-16,72.9000015258789,5
"msla.us",9.19999980926514,1981-05-16,91.5,5
"msum.us",13.1000003814697,1981-05-16,52.6000022888184,5
"mtca.au",14.3000001907349,1981-05-16,70.9000015258789,5
"neba.jp",12.9000005722046,1981-05-16,185,5
"nilla.au",10.1999998092651,1981-05-16,87,5
"nioo.nl",13.3000001907349,1981-05-16,75.8000030517578,5
"niwo.us",9.5,1981-05-16,86.4000015258789,5
"ovor.mn",8.19999980926514,1981-05-16,12,5
"pampa.ar",13.6000003814697,1981-05-16,61.9000015258789,5
"pape.de",13.1999998092651,1981-05-16,78.7000045776367,5
"pich.ec",15.5,1981-05-16,86.3000030517578,5
"ping.au",13.8000001907349,1981-05-16,111.099998474121,5
"pinj.au",17.3999996185303,1981-05-16,58.7000007629395,5
"podo.ec",16.2000007629395,1981-05-16,14.1999998092651,5
"potrok.ar",3.40000009536743,1981-05-16,27.8000011444092,5
"ramsay.us",22,1981-05-16,141.100006103516,5
"rook.uk",11.4000005722046,1981-05-16,99.0999984741211,5
"saana.fi",0.300000011920929,1981-05-16,21.3999996185303,5
"sage.us",9.5,1981-05-16,40.6000022888184,5
"saline.us",14.9000005722046,1981-05-16,148,5
"sava.us",20.5,1981-05-16,41,5
"sedg.us",14.1000003814697,1981-05-16,1.5,5
"sereng.tz",20.8999996185303,1981-05-16,64.2000045776367,5
"sevi.us",14.5,1981-05-16,23,5
"sgs.us",11.5,1981-05-16,122.200004577637,5
"shps.us",9.40000057220459,1981-05-16,107.400001525879,5
"sier.us",17.8000011444092,1981-05-16,24.7000007629395,5
"sirsi.in",28,1981-05-16,210.300003051758,5
"smith.us",12.1000003814697,1981-05-16,130.100006103516,5
"spin.us",15.5,1981-05-16,142.400009155273,5
"spv.ar",11.4000005722046,1981-05-16,34.7999992370605,5
"summ.za",17.1000003814697,1981-05-16,65,5
"sval.no",-6.30000019073486,1981-05-16,14.5,5
"temple.us",22.6000003814697,1981-05-16,124.800003051758,5
"thth.is",3,1981-05-16,25.7000007629395,5
"tmlr.is",3,1981-05-16,25.7000007629395,5
"trel.us",14.6999998092651,1981-05-16,154.300003051758,5
"tyso.us",15.8000001907349,1981-05-16,178,5
"ucsc.us",15.1000003814697,1981-05-16,2.90000009536743,5
"ufrec.us",25,1981-05-16,88.8000030517578,5
"ukul.za",13.8000001907349,1981-05-16,31.8999996185303,5
"unc.us",17.2000007629395,1981-05-16,85.7000045776367,5
"uwo.ca",11.4000005722046,1981-05-16,62.7000007629395,5
"valm.ch",-0.400000005960464,1981-05-16,234.100006103516,5
"vaqu.mx",20.1000003814697,1981-05-16,13.9000005722046,5
"varexp.no",2.20000004768372,1981-05-16,24,5
"vargrass.no",1.89999997615814,1981-05-16,25.2000007629395,5
"varheath.no",1.89999997615814,1981-05-16,25.2000007629395,5
"vass.se",0.5,1981-05-16,25.8999996185303,5
"wupatki.us",22.3999996185303,1981-05-16,9.19999980926514,5
"xilin.cn",10.5,1981-05-16,16,5
"yarra.au",14.3000001907349,1981-05-16,92,5
"abisko.se",3,1981-06-16,70.9000015258789,6
"ahth.is",7.09999990463257,1981-06-16,50.5,6
"amcamp.us",13,1981-06-16,175.900009155273,6
"amlr.is",7.09999990463257,1981-06-16,50.5,6
"anti.ec",11.1999998092651,1981-06-16,20.8000011444092,6
"arch.us",28.3000011444092,1981-06-16,190.199996948242,6
"azi.cn",9.80000019073486,1981-06-16,109.700004577637,6
"azitwo.cn",9.80000019073486,1981-06-16,109.700004577637,6
"badlau.de",16.3999996185303,1981-06-16,64.7000045776367,6
"bari.ar",2.79999995231628,1981-06-16,155.5,6
"barta.us",20.2000007629395,1981-06-16,62,6
"bayr.de",15.5,1981-06-16,42.7999992370605,6
"bldr.us",16.8000011444092,1981-06-16,34.7000007629395,6
"bnbt.us",23.6000003814697,1981-06-16,145.800003051758,6
"bnch.us",10.9000005722046,1981-06-16,75.4000015258789,6
"bogong.au",4.30000019073486,1981-06-16,294.800018310547,6
"bttr.us",10.9000005722046,1981-06-16,75.4000015258789,6
"bunya.au",11.8000001907349,1981-06-16,78,6
"burrawan.au",12,1981-06-16,50.6000022888184,6
"burren.ie",12.6000003814697,1981-06-16,79.5,6
"bynb.cn",8.90000057220459,1981-06-16,32.2999992370605,6
"cbgb.us",21.8999996185303,1981-06-16,137,6
"cdcr.us",18.7000007629395,1981-06-16,139.199996948242,6
"cdpt.us",21.1000003814697,1981-06-16,41.7999992370605,6
"cereep.fr",16.5,1981-06-16,87.9000015258789,6
"chilcas.ar",8.19999980926514,1981-06-16,35.5,6
"comp.pt",22.3000011444092,1981-06-16,6.5,6
"cowi.ca",13.1000003814697,1981-06-16,106.200004577637,6
"derr.au",9.60000038146973,1981-06-16,69.9000015258789,6
"doane.us",23.7000007629395,1981-06-16,49.2000007629395,6
"drake.za",7.80000019073486,1981-06-16,10.4000005722046,6
"elkh.us",17.8999996185303,1981-06-16,0,6
"elliot.us",22,1981-06-16,0,6
"elva.ee",14.3000001907349,1981-06-16,109.900001525879,6
"ethamc.au",15.5,1981-06-16,11,6
"ethass.au",15.5,1981-06-16,11,6
"fnly.us",15.6000003814697,1981-06-16,76.3000030517578,6
"free.de",16.8999996185303,1981-06-16,85.9000015258789,6
"frue.ch",15.3000001907349,1981-06-16,90,6
"gall.it",19.3999996185303,1981-06-16,66.0999984741211,6
"gcnban.cn",8.10000038146973,1981-06-16,70.0999984741211,6
"gcndan.cn",8.90000057220459,1981-06-16,75,6
"gcnhai.cn",8.40000057220459,1981-06-16,34,6
"gcnhon.cn",9.5,1981-06-16,144.600006103516,6
"gcnhul.cn",15.8000001907349,1981-06-16,34.5,6
"gcnnaq.cn",7.40000009536743,1981-06-16,52.7000007629395,6
"gcnsui.cn",19.2000007629395,1981-06-16,83.5999984741211,6
"gcnura.cn",20.8999996185303,1981-06-16,13.1999998092651,6
"gcnxil.cn",16.8000011444092,1981-06-16,41.2000007629395,6
"gcnyan.cn",18.7000007629395,1981-06-16,35.4000015258789,6
"gcnyou.cn",17.8999996185303,1981-06-16,48.7999992370605,6
"gilb.za",9.80000019073486,1981-06-16,17.1000003814697,6
"glac.us",13.3000001907349,1981-06-16,114.800003051758,6
"glcr.us",23,1981-06-16,56.2999992370605,6
"hall.us",24.3999996185303,1981-06-16,165.699996948242,6
"hart.us",15.5,1981-06-16,20.5,6
"hast.us",17.3000011444092,1981-06-16,0,6
"hero.uk",13.5,1981-06-16,38.2000007629395,6
"hnvr.us",17.3999996185303,1981-06-16,93.5999984741211,6
"hogone.us",24.3999996185303,1981-06-16,109.300003051758,6
"hogtwo.us",24.3999996185303,1981-06-16,109.300003051758,6
"hopl.us",19.7000007629395,1981-06-16,1,6
"hustai.mn",14.1999998092651,1981-06-16,33.5,6
"jasp.us",19.3999996185303,1981-06-16,0,6
"jena.de",15.4000005722046,1981-06-16,66.0999984741211,6
"jorn.us",24.1000003814697,1981-06-16,16.6000003814697,6
"kark.se",2.10000014305115,1981-06-16,80.8000030517578,6
"kbs.us",20.5,1981-06-16,138.100006103516,6
"kibber.in",5.80000019073486,1981-06-16,22.5,6
"kidman.au",22.1000003814697,1981-06-16,0.200000002980232,6
"kilp.fi",2.70000004768372,1981-06-16,62.4000015258789,6
"kiny.au",9.30000019073486,1981-06-16,81.8000030517578,6
"kirik.ee",13.4000005722046,1981-06-16,94.8000030517578,6
"koffler.ca",16.8999996185303,1981-06-16,82.4000015258789,6
"konz.us",24.6000003814697,1981-06-16,151.400009155273,6
"konzn1b.us",24.6000003814697,1981-06-16,151.400009155273,6
"lagoas.br",19.6000003814697,1981-06-16,58.2999992370605,6
"lake.us",20.2000007629395,1981-06-16,156.100006103516,6
"lakta.se",3,1981-06-16,70.9000015258789,6
"lancaster.uk",12.6000003814697,1981-06-16,74.8000030517578,6
"lead.us",12.9000005722046,1981-06-16,148.300003051758,6
"look.us",13.1000003814697,1981-06-16,104.099998474121,6
"lubb.us",26.1000003814697,1981-06-16,44.7000007629395,6
"marc.ar",8.10000038146973,1981-06-16,47.5,6
"mcdan.us",22.2000007629395,1981-06-16,154.900009155273,6
"mcla.us",22.2000007629395,1981-06-16,0,6
"meto.us",24.3999996185303,1981-06-16,109.300003051758,6
"mitch.au",15.8000001907349,1981-06-16,38.6000022888184,6
"msla.us",12.1999998092651,1981-06-16,64.3000030517578,6
"msum.us",16.8999996185303,1981-06-16,113.599998474121,6
"mtca.au",9.60000038146973,1981-06-16,54,6
"neba.jp",17.2000007629395,1981-06-16,193.199996948242,6
"nilla.au",7.40000009536743,1981-06-16,241.900009155273,6
"nioo.nl",14.1999998092651,1981-06-16,75.3000030517578,6
"niwo.us",16.8000011444092,1981-06-16,34.7000007629395,6
"ovor.mn",14.1999998092651,1981-06-16,36.7999992370605,6
"pampa.ar",7.30000019073486,1981-06-16,23.8999996185303,6
"pape.de",14,1981-06-16,78.5,6
"pich.ec",15.1999998092651,1981-06-16,20.1000003814697,6
"ping.au",9.5,1981-06-16,108,6
"pinj.au",14,1981-06-16,53.7999992370605,6
"podo.ec",15.8000001907349,1981-06-16,7.80000019073486,6
"potrok.ar",1.30000007152557,1981-06-16,25.3999996185303,6
"ramsay.us",27.5,1981-06-16,129.199996948242,6
"rook.uk",13.5,1981-06-16,38.2000007629395,6
"saana.fi",2.70000004768372,1981-06-16,62.4000015258789,6
"sage.us",15.6000003814697,1981-06-16,0.699999988079071,6
"saline.us",24.1000003814697,1981-06-16,49,6
"sava.us",27.6000003814697,1981-06-16,152.199996948242,6
"sedg.us",18.3999996185303,1981-06-16,0,6
"sereng.tz",20.1000003814697,1981-06-16,9.80000019073486,6
"sevi.us",21,1981-06-16,16.8000011444092,6
"sgs.us",19.3999996185303,1981-06-16,36.1000022888184,6
"shps.us",13.3000001907349,1981-06-16,36.7000007629395,6
"sier.us",23.8999996185303,1981-06-16,0.300000011920929,6
"sirsi.in",25.5,1981-06-16,531.600036621094,6
"smith.us",14.1000003814697,1981-06-16,152.800003051758,6
"spin.us",22.7000007629395,1981-06-16,80.9000015258789,6
"spv.ar",7.70000028610229,1981-06-16,35.1000022888184,6
"summ.za",14.5,1981-06-16,25,6
"sval.no",-0.400000005960464,1981-06-16,46.1000022888184,6
"temple.us",27.1000003814697,1981-06-16,264,6
"thth.is",6.09999990463257,1981-06-16,35.2999992370605,6
"tmlr.is",6.09999990463257,1981-06-16,35.2999992370605,6
"trel.us",22.8000011444092,1981-06-16,132.699996948242,6
"tyso.us",24.3000011444092,1981-06-16,175.300003051758,6
"ucsc.us",19.3999996185303,1981-06-16,0,6
"ufrec.us",28,1981-06-16,212.5,6
"ukul.za",10.9000005722046,1981-06-16,16.7000007629395,6
"unc.us",25,1981-06-16,47.4000015258789,6
"uwo.ca",17.5,1981-06-16,93.7000045776367,6
"valm.ch",3.5,1981-06-16,131.800003051758,6
"vaqu.mx",19.8000011444092,1981-06-16,69.2000045776367,6
"varexp.no",5.59999990463257,1981-06-16,93.5,6
"vargrass.no",4.90000009536743,1981-06-16,96.3000030517578,6
"varheath.no",4.90000009536743,1981-06-16,96.3000030517578,6
"vass.se",2.10000014305115,1981-06-16,80.8000030517578,6
"wupatki.us",29.7000007629395,1981-06-16,6,6
"xilin.cn",16.8000011444092,1981-06-16,41.2000007629395,6
"yarra.au",10.9000005722046,1981-06-16,56.9000015258789,6
"abisko.se",8,1981-07-16,151.199996948242,7
"ahth.is",8.5,1981-07-16,35.9000015258789,7
"amcamp.us",16.2000007629395,1981-07-16,39.2000007629395,7
"amlr.is",8.5,1981-07-16,35.9000015258789,7
"anti.ec",11,1981-07-16,53.9000015258789,7
"arch.us",28.7000007629395,1981-07-16,127.5,7
"azi.cn",12.1000003814697,1981-07-16,88.9000015258789,7
"azitwo.cn",12.1000003814697,1981-07-16,88.9000015258789,7
"badlau.de",17.1000003814697,1981-07-16,64.2000045776367,7
"bari.ar",0.900000035762787,1981-07-16,109.800003051758,7
"barta.us",22.7000007629395,1981-07-16,138.5,7
"bayr.de",16,1981-07-16,108.700004577637,7
"bldr.us",18.8000011444092,1981-07-16,76.4000015258789,7
"bnbt.us",25.8999996185303,1981-07-16,151.900009155273,7
"bnch.us",14.8000001907349,1981-07-16,11.6000003814697,7
"bogong.au",3.40000009536743,1981-07-16,294.5,7
"bttr.us",14.8000001907349,1981-07-16,11.6000003814697,7
"bunya.au",11.6999998092651,1981-07-16,59.2999992370605,7
